Nº  EXPEDIENTE;FECHA;HORA;CALLE;NÚMERO;DISTRITO;TIPO ACCIDENTE;ESTADO METEREOLÓGICO;TIPO VEHÍCULO;TIPO PERSONA;RANGO DE EDAD;SEXO;LESIVIDAD*
2021S002047;13/02/2021;15:00;PASEO. CASTELLANA;243;TETUÁN;Caída;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;07
2021S002097;13/02/2021;14:50;PQUE. AVENIDA DE BRASIL / CALL. PEDRO TEIXEIRA;-;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;14
2021S002097;13/02/2021;14:50;PQUE. AVENIDA DE BRASIL / CALL. PEDRO TEIXEIRA;-;TETUÁN;Colisión fronto-lateral;Despejado;Ciclomotor;Conductor;DE 40 A 44 AÑOS;Hombre;07
2021S002114;13/02/2021;13:40;AVDA. AVIACION;105;LATINA;Caída;Despejado;Motocicleta > 125cc;Conductor;DE 45 A 49 AÑOS;Hombre;02
2021S002114;13/02/2021;13:40;AVDA. AVIACION;105;LATINA;Caída;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;14
2021S002110;13/02/2021;13:20;CALL. BRAVO MURILLO;122;TETUÁN;Otro;Despejado;Autobús;Conductor;DE 40 A 44 AÑOS;Hombre;14
2021S002110;13/02/2021;13:20;CALL. BRAVO MURILLO;122;TETUÁN;Otro;Despejado;Autobús;Pasajero;MAYOR DE 74 AÑOS;Hombre;06
2021S002110;13/02/2021;13:20;CALL. BRAVO MURILLO;122;TETUÁN;Otro;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;14
2021S002042;13/02/2021;12:05;CALL. SAN BERNARDO / CALL. SAN VICENTE FERRER;-;CENTRO;Colisión fronto-lateral;Despejado;Autobús;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S002042;13/02/2021;12:05;CALL. SAN BERNARDO / CALL. SAN VICENTE FERRER;-;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;
2021S002102;13/02/2021;12:00;CALL. INFANTE DIEGO; 1A;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S002102;13/02/2021;12:00;CALL. INFANTE DIEGO; 1A;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;
2021S002041;13/02/2021;11:55;CALL. EMILIO MUÑOZ; 1C;SAN BLAS-CANILLEJAS;Colisión lateral;Nublado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;14
2021S002041;13/02/2021;11:55;CALL. EMILIO MUÑOZ; 1C;SAN BLAS-CANILLEJAS;Colisión lateral;Nublado;Turismo;Conductor;DE 50 A 54 AÑOS;Mujer;01
2021S002211;13/02/2021;10:15;AVDA. RAFAELA YBARRA;38;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;
2021S002040;13/02/2021;9:45;CALL. ALCALA; 184B;SALAMANCA;Alcance;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;14
2021S002040;13/02/2021;9:45;CALL. ALCALA; 184B;SALAMANCA;Alcance;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;14
2021S002093;13/02/2021;0:00;CUESTA DE SAN VICENTE FRENTE AL 16;-;CENTRO;Otro;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S002138;14/02/2021;23:40;AVDA. RAFAELA YBARRA;40;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;
2021S002140;14/02/2021;23:30;AVDA. INVIERNO / CALL. YECORA;-;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S002140;14/02/2021;23:30;AVDA. INVIERNO / CALL. YECORA;-;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;
2021S002140;14/02/2021;23:30;AVDA. INVIERNO / CALL. YECORA;-;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;
2021S002139;14/02/2021;22:15;TRVA. VINO;1;MONCLOA-ARAVACA;Otro;;Motocicleta > 125cc;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S002173;14/02/2021;22:00;CALL. MINERVA / CALL. DEHESA DE VICALVARO;-;VICÁLVARO;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;14
2021S002173;14/02/2021;22:00;CALL. MINERVA / CALL. DEHESA DE VICALVARO;-;VICÁLVARO;Colisión fronto-lateral;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S002183;14/02/2021;21:50;AVDA. CIUDAD DE BARCELONA / CALL. JUAN DE URBIETA;-;RETIRO;Colisión fronto-lateral;;Motocicleta hasta 125cc;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S002183;14/02/2021;21:50;AVDA. CIUDAD DE BARCELONA / CALL. JUAN DE URBIETA;-;RETIRO;Colisión fronto-lateral;;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;
2021S002134;14/02/2021;21:50;AUTOV. M-30, Calzada exterior PK 8.600;-;MORATALAZ;Colisión múltiple;Despejado;Vehículo articulado;Conductor;DE 35 A 39 AÑOS;Hombre;14
2021S002134;14/02/2021;21:50;AUTOV. M-30, Calzada exterior PK 8.600;-;MORATALAZ;Colisión múltiple;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;02
2021S002134;14/02/2021;21:50;AUTOV. M-30, Calzada exterior PK 8.600;-;MORATALAZ;Colisión múltiple;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;02
2021S002134;14/02/2021;21:50;AUTOV. M-30, Calzada exterior PK 8.600;-;MORATALAZ;Colisión múltiple;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;03
2021S002134;14/02/2021;21:50;AUTOV. M-30, Calzada exterior PK 8.600;-;MORATALAZ;Colisión múltiple;Despejado;Turismo;Pasajero;DE 25 A 29 AÑOS;Hombre;14
2021S002134;14/02/2021;21:50;AUTOV. M-30, Calzada exterior PK 8.600;-;MORATALAZ;Colisión múltiple;Despejado;Turismo;Pasajero;DE 25 A 29 AÑOS;Mujer;14
2021S002133;14/02/2021;21:30;CALL. BRAVO MURILLO / CALL. CASTILLA;-;TETUÁN;Colisión múltiple;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;14
2021S002133;14/02/2021;21:30;CALL. BRAVO MURILLO / CALL. CASTILLA;-;TETUÁN;Colisión múltiple;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Mujer;07
2021S002133;14/02/2021;21:30;CALL. BRAVO MURILLO / CALL. CASTILLA;-;TETUÁN;Colisión múltiple;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;07
2021S002353;14/02/2021;21:10;PLAZA. MONTERREY;5;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;
2021S002353;14/02/2021;21:10;PLAZA. MONTERREY;5;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;
2021S002129;14/02/2021;20:30;AUTOV. M-30, +001800E;-;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S002129;14/02/2021;20:30;AUTOV. M-30, +001800E;-;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S002622;14/02/2021;20:20;AVDA. VENTISQUERO DE LA CONDESA;42;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;
2021S002622;14/02/2021;20:20;AVDA. VENTISQUERO DE LA CONDESA;42;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;
2021S002622;14/02/2021;20:20;AVDA. VENTISQUERO DE LA CONDESA;42;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;
2021S002339;14/02/2021;20:10;AVDA. VIRGEN DEL CARMEN;64;HORTALEZA;Otro;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;
2021S002339;14/02/2021;20:10;AVDA. VIRGEN DEL CARMEN;64;HORTALEZA;Otro;Despejado;Furgoneta;Conductor;DE 40 A 44 AÑOS;Hombre;
2021S002126;14/02/2021;19:45;CALL. RAMON PEREZ DE AYALA;92;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S002126;14/02/2021;19:45;CALL. RAMON PEREZ DE AYALA;92;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S002125;14/02/2021;19:20;AVDA. ESPINELA / CALL. DOMINGO PARRAGA;-;VILLAVERDE;Alcance;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;
2021S002125;14/02/2021;19:20;AVDA. ESPINELA / CALL. DOMINGO PARRAGA;-;VILLAVERDE;Alcance;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S002174;14/02/2021;19:05;AUTOV. M-30 / calzada 2 pk 30.200;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 60 A 64 AÑOS;Hombre;14
2021S002174;14/02/2021;19:05;AUTOV. M-30 / calzada 2 pk 30.200;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 70 A 74 AÑOS;Hombre;14
2021S002174;14/02/2021;19:05;AUTOV. M-30 / calzada 2 pk 30.200;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 55 A 59 AÑOS;Mujer;07
2021S002124;14/02/2021;18:55;CALL. PINOS ALTA / CALL. MANUEL MARCHAMALO;-;TETUÁN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Mujer;14
2021S002124;14/02/2021;18:55;CALL. PINOS ALTA / CALL. MANUEL MARCHAMALO;-;TETUÁN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S002170;14/02/2021;18:46;CALL. FELIPE CASTRO;1;USERA;Alcance;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;14
2021S002170;14/02/2021;18:46;CALL. FELIPE CASTRO;1;USERA;Alcance;Despejado;Turismo;Pasajero;DE 50 A 54 AÑOS;Hombre;14
2021S002170;14/02/2021;18:46;CALL. FELIPE CASTRO;1;USERA;Alcance;Despejado;Ciclomotor;Conductor;DE 45 A 49 AÑOS;Hombre;01
2021S002123;14/02/2021;18:40;PLAZA. SANTO DOMINGO / CALL. JACOMETREZO;-;CENTRO;Caída;Despejado;Ciclomotor;Conductor;DE 30 A 34 AÑOS;Hombre;14
2021S002123;14/02/2021;18:40;PLAZA. SANTO DOMINGO / CALL. JACOMETREZO;-;CENTRO;Caída;Despejado;Ciclomotor;Pasajero;DE 30 A 34 AÑOS;Mujer;07
2021S002239;14/02/2021;18:12;AUTOV. A-5, +KM 3.600 SALIDA;-;LATINA;Alcance;Despejado;Furgoneta;Conductor;DE 21 A 24 AÑOS;Hombre;
2021S002239;14/02/2021;18:12;AUTOV. A-5, +KM 3.600 SALIDA;-;LATINA;Alcance;Despejado;Furgoneta;Conductor;DE 45 A 49 AÑOS;Hombre;
2021S002240;14/02/2021;18:00;CALL. BATALLA DEL SALADO / CALL. CIUDAD REAL;-;ARGANZUELA;Choque contra obstáculo fijo;;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;14
2021S002240;14/02/2021;18:00;CALL. BATALLA DEL SALADO / CALL. CIUDAD REAL;-;ARGANZUELA;Choque contra obstáculo fijo;;Todo terreno;Conductor;DESCONOCIDA;;
2021S002408;14/02/2021;18:00;CALL. ANTONIO PRIETO / AVDA. CERRO DE LOS ANGELES;-;USERA;Colisión fronto-lateral;;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;
2021S002408;14/02/2021;18:00;CALL. ANTONIO PRIETO / AVDA. CERRO DE LOS ANGELES;-;USERA;Colisión fronto-lateral;;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S002121;14/02/2021;17:05;CALL. ALCONERA / CALL. POBLADURA DEL VALLE;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;DE 25 A 29 AÑOS;Hombre;
2021S002121;14/02/2021;17:05;CALL. ALCONERA / CALL. POBLADURA DEL VALLE;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;
2021S002169;14/02/2021;17:05;CALL. COLOMBIA / CALL. PRINCIPE DE VERGARA;-;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;14
2021S002169;14/02/2021;17:05;CALL. COLOMBIA / CALL. PRINCIPE DE VERGARA;-;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Pasajero;DE 35 A 39 AÑOS;Hombre;14
2021S002169;14/02/2021;17:05;CALL. COLOMBIA / CALL. PRINCIPE DE VERGARA;-;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Pasajero;DE 45 A 49 AÑOS;Mujer;14
2021S002169;14/02/2021;17:05;CALL. COLOMBIA / CALL. PRINCIPE DE VERGARA;-;CHAMARTÍN;Colisión lateral;Despejado;VMU eléctrico;Conductor;DE 25 A 29 AÑOS;Mujer;07
2021S002167;14/02/2021;17:00;AUTOV. M-30 / calzada 1 p.k. 6.400;-;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 60 A 64 AÑOS;Hombre;14
2021S002167;14/02/2021;17:00;AUTOV. M-30 / calzada 1 p.k. 6.400;-;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;DE 55 A 59 AÑOS;Hombre;14
2021S002131;14/02/2021;16:50;CALL. SAGASTA;1;CHAMBERÍ;Choque contra obstáculo fijo;Despejado;Motocicleta hasta 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;07
2021S002208;14/02/2021;14:05;CALL. NEVADO DEL CUMBAL / CALL. CHIQUINQUIRA;-;HORTALEZA;Caída;Despejado;Patinete;Conductor;DE 40 A 44 AÑOS;Hombre;14
2021S002208;14/02/2021;14:05;CALL. NEVADO DEL CUMBAL / CALL. CHIQUINQUIRA;-;HORTALEZA;Caída;Despejado;Patinete;Peatón;DE 0 A 5 AÑOS;Hombre;07
2021S002152;14/02/2021;13:48;CALL. EMBAJADORES;194;ARGANZUELA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 40 A 44 AÑOS;Mujer;01
2021S002152;14/02/2021;13:48;CALL. EMBAJADORES;194;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;14
2021S002161;14/02/2021;13:30;CALL. SINESIO DELGADO;16;FUENCARRAL-EL PARDO;Caída;Despejado;Motocicleta > 125cc;Conductor;DE 35 A 39 AÑOS;Hombre;06
2021S002204;14/02/2021;13:15;GTA. RIO URUBAMBA / AUTOV. M-40;-;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;
2021S002204;14/02/2021;13:15;GTA. RIO URUBAMBA / AUTOV. M-40;-;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 60 A 64 AÑOS;Mujer;
2021S002150;14/02/2021;12:50;GTA. EMILIO CASTELAR;7;SALAMANCA;Colisión frontal;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;14
2021S002150;14/02/2021;12:50;GTA. EMILIO CASTELAR;7;SALAMANCA;Colisión frontal;Despejado;Motocicleta > 125cc;Conductor;DE 50 A 54 AÑOS;Hombre;05
2021S002150;14/02/2021;12:50;GTA. EMILIO CASTELAR;7;SALAMANCA;Colisión frontal;Despejado;Motocicleta > 125cc;Pasajero;DE 10 A 14 AÑOS;Mujer;14
2021S002154;14/02/2021;12:50;AUTOV. M-30, +03200I, SALIDA  A1 BURGOS RAMAL 32RH;-;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Motocicleta > 125cc;Conductor;DE 18 A 20 AÑOS;Hombre;02
2021S002158;14/02/2021;12:40;PLAZA. LEGAZPI / PASEO. DELICIAS;-;ARGANZUELA;Caída;Despejado;Motocicleta hasta 125cc;Conductor;DE 30 A 34 AÑOS;Mujer;01
2021S002112;14/02/2021;10:44;AVDA. MORATALAZ;187;MORATALAZ;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 30 A 34 AÑOS;Hombre;02
2021S002112;14/02/2021;10:44;AVDA. MORATALAZ;187;MORATALAZ;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;DE 65 A 69 AÑOS;Hombre;03
2021S002103;14/02/2021;3:34;CALL. MADRE DE DIOS; 26B;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;
2021S002194;15/02/2021;21:00;AVDA. BUENOS AIRES;24;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;
2021S002194;15/02/2021;21:00;AVDA. BUENOS AIRES;24;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Mujer;
2021S002194;15/02/2021;21:00;AVDA. BUENOS AIRES;24;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 45 A 49 AÑOS;Hombre;
2021S002196;15/02/2021;20:50;CALL. ISABEL LA CATOLICA;13;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S002196;15/02/2021;20:50;CALL. ISABEL LA CATOLICA;13;CENTRO;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S002193;15/02/2021;20:50;PASEO. RECOLETOS / CALL. PRIM;-;CENTRO;Colisión lateral;Despejado;Todo terreno;Conductor;DE 35 A 39 AÑOS;Hombre;14
2021S002193;15/02/2021;20:50;PASEO. RECOLETOS / CALL. PRIM;-;CENTRO;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 40 A 44 AÑOS;Mujer;07
2021S002628;15/02/2021;20:45;AVDA. SANTUARIO DE VALVERDE / CALL. MONASTERIO DE GUADALUPE;-;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;14
2021S002628;15/02/2021;20:45;AVDA. SANTUARIO DE VALVERDE / CALL. MONASTERIO DE GUADALUPE;-;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Turismo;Peatón;DE 25 A 29 AÑOS;Mujer;07
2021S002191;15/02/2021;19:40;CALL. AMERICIO / AVDA. LOS ROSALES;-;VILLAVERDE;Alcance;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;
2021S002191;15/02/2021;19:40;CALL. AMERICIO / AVDA. LOS ROSALES;-;VILLAVERDE;Alcance;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;
2021S002189;15/02/2021;19:10;CALL. ARQUITECTO LOPEZ OTERO;4;MONCLOA-ARAVACA;Caída;Despejado;Motocicleta hasta 125cc;Conductor;DE 21 A 24 AÑOS;Hombre;07
2021S002406;15/02/2021;18:35;CALL. MARCELO USERA / AVDA. RAFAELA YBARRA;-;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;
2021S002188;15/02/2021;18:30;CALL. ALFONSO XII;18;RETIRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;DE 45 A 49 AÑOS;Mujer;01
2021S002185;15/02/2021;18:10;CALL. SAN BERNARDO;49;CENTRO;Atropello a persona;Despejado;Motocicleta hasta 125cc;Conductor;DE 21 A 24 AÑOS;Hombre;14
2021S002185;15/02/2021;18:10;CALL. SAN BERNARDO;49;CENTRO;Atropello a persona;Despejado;Motocicleta hasta 125cc;Peatón;DE 45 A 49 AÑOS;Mujer;07
2021S002636;15/02/2021;17:10;CALL. CAMPO DE MONTIEL / CALL. ALDONZA LORENZO;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 65 A 69 AÑOS;Hombre;14
2021S002636;15/02/2021;17:10;CALL. CAMPO DE MONTIEL / CALL. ALDONZA LORENZO;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;DE 50 A 54 AÑOS;Hombre;01
2021S002636;15/02/2021;17:10;CALL. CAMPO DE MONTIEL / CALL. ALDONZA LORENZO;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S002978;15/02/2021;17:05;AVDA. PRUNOS / CALL. JUAN MARTINEZ ARROYO;-;HORTALEZA;Vuelco;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;02
2021S002184;15/02/2021;17:00;AVDA. MEDITERRANEO;2;RETIRO;Alcance;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;
2021S002184;15/02/2021;17:00;AVDA. MEDITERRANEO;2;RETIRO;Alcance;Despejado;Furgoneta;Conductor;DE 40 A 44 AÑOS;Hombre;
2021S002186;15/02/2021;16:50;CALL. SICILIA;2;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;07
2021S002186;15/02/2021;16:50;CALL. SICILIA;2;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;07
2021S002186;15/02/2021;16:50;CALL. SICILIA;2;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 50 A 54 AÑOS;Hombre;07
2021S002186;15/02/2021;16:50;CALL. SICILIA;2;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S002186;15/02/2021;16:50;CALL. SICILIA;2;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S002186;15/02/2021;16:50;CALL. SICILIA;2;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;DESCONOCIDA;;
2021S002624;15/02/2021;16:35;CALL. ISABEL COLBRAND / CALL. PORTOMARIN;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 60 A 64 AÑOS;Hombre;14
2021S002624;15/02/2021;16:35;CALL. ISABEL COLBRAND / CALL. PORTOMARIN;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;02
2021S002175;15/02/2021;16:10;CALL. VALDERRIBAS;16;RETIRO;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;DE 35 A 39 AÑOS;Hombre;14
2021S002175;15/02/2021;16:10;CALL. VALDERRIBAS;16;RETIRO;Choque contra obstáculo fijo;Despejado;Furgoneta;Pasajero;DE 21 A 24 AÑOS;Hombre;02
2021S002175;15/02/2021;16:10;CALL. VALDERRIBAS;16;RETIRO;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;DE 55 A 59 AÑOS;Hombre;14
2021S002181;15/02/2021;15:34;CALL. ISAAC PERAL;42;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;14
2021S002181;15/02/2021;15:34;CALL. ISAAC PERAL;42;CHAMBERÍ;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;DE 18 A 20 AÑOS;Hombre;07
2021S002171;15/02/2021;15:30;AVDA. RAFAEL ALBERTI / CALL. TORREMOLINOS;-;PUENTE DE VALLECAS;Otro;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S002171;15/02/2021;15:30;AVDA. RAFAEL ALBERTI / CALL. TORREMOLINOS;-;PUENTE DE VALLECAS;Otro;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;
2021S002172;15/02/2021;15:15;CALL. MARIA ENCINAS;11;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Mujer;
2021S002172;15/02/2021;15:15;CALL. MARIA ENCINAS;11;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 25 A 29 AÑOS;Hombre;
2021S002172;15/02/2021;15:15;CALL. MARIA ENCINAS;11;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;
2021S002172;15/02/2021;15:15;CALL. MARIA ENCINAS;11;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S002176;15/02/2021;15:10;AVDA. MEDITERRANEO;62;RETIRO;Alcance;Despejado;Motocicleta > 125cc;Conductor;DE 50 A 54 AÑOS;Hombre;06
2021S002176;15/02/2021;15:10;AVDA. MEDITERRANEO;62;RETIRO;Alcance;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;14
2021S002912;15/02/2021;15:10;AVDA. MADROÑOS;6;HORTALEZA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;
2021S002225;15/02/2021;14:25;CALL. JOSE BERGAMIN / AVDA. DOCTOR GARCIA TAPIA;-;MORATALAZ;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;DE 40 A 44 AÑOS;Hombre;02
2021S002225;15/02/2021;14:25;CALL. JOSE BERGAMIN / AVDA. DOCTOR GARCIA TAPIA;-;MORATALAZ;Colisión fronto-lateral;Despejado;Camión rígido;Conductor;DE 35 A 39 AÑOS;Hombre;14
2021S002177;15/02/2021;14:20;CALL. AGUACATE;18;CARABANCHEL;Otro;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;14
2021S002177;15/02/2021;14:20;CALL. AGUACATE;18;CARABANCHEL;Otro;Despejado;Motocicleta hasta 125cc;Conductor;DE 21 A 24 AÑOS;Hombre;03
2021S002168;15/02/2021;14:20;CALL. VIA CARPETANA / AVDA. NUESTRA SEÑORA DE VALVANERA;-;CARABANCHEL;Colisión múltiple;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;14
2021S002168;15/02/2021;14:20;CALL. VIA CARPETANA / AVDA. NUESTRA SEÑORA DE VALVANERA;-;CARABANCHEL;Colisión múltiple;Despejado;Motocicleta hasta 125cc;Conductor;DE 30 A 34 AÑOS;Hombre;07
2021S002168;15/02/2021;14:20;CALL. VIA CARPETANA / AVDA. NUESTRA SEÑORA DE VALVANERA;-;CARABANCHEL;Colisión múltiple;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;14
2021S002255;15/02/2021;14:15;CALL. MARQUESA DE TORRECILLA / CALL. MISTERIOS;-;CIUDAD LINEAL;Atropello a persona;Despejado;Turismo;Conductor;DE 65 A 69 AÑOS;Mujer;14
